В каком случае водитель совершит вынужденную остановку?<br><br><ol><li>Остановившись непосредственно перед пешеходным переходом, чтобы уступить дорогу пешеходу</li><li>Остановившись на проезжей части из-за технической неисправности транспортного средства</li><li>В обоих перечисленных случаях</li></ol>	"<b>Правильный ответ: 2. Остановившись на проезжей части из-за технической неисправности транспортного средства</b><hr>«Вынужденная остановка» - прекращение движения транспортного средства, связанное с его технической неисправностью, опасностью, создаваемой перевозимым грузом, состоянием водителя (пассажира) или появления препятствия на дороге.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_1_2/#p1_2"" target=""_blank"">1.2</a> ПДД, термин «Вынужденная остановка»)"
"Разрешен ли Вам поворот на дорогу с грунтовым покрытием?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608213.jpg""><br><ol><li>Разрешен</li><li>Разрешен только при технической неисправности транспортного средства</li><li>Запрещен</li></ol>"	"<b>Правильный ответ: 1. Разрешен</b><hr>Впереди по ходу Вашего движения предупреждающий знак <a href=""https://www.drom.ru/pdd/pdd/sign_1_11_2/"" target=""_blank"">1.11.2</a> «Опасный поворот» и знаки <a href=""https://www.drom.ru/pdd/pdd/sign_1_34_2/"" target=""_blank"">1.34.2</a> «Направление поворота», которые указывают направление движения на закруглении дороги малого радиуса с ограниченной видимостью. Ничего, что бы Вам запрещало поворот на дорогу с грунтовым покрытием, нет. По Вашему желанию поворачиваете направо.
(«Дорожные знаки»)."
"Можно ли Вам остановиться в указанном месте для посадки пассажира?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608215.jpg""><br><ol><li>Можно</li><li>Можно, если Вы управляете такси</li><li>Нельзя</li></ol>"	"<b>Правильный ответ: 1. Можно</b><hr>Знак <a href=""https://www.drom.ru/pdd/pdd/sign_3_28/"" target=""_blank"">3.28</a> «Стоянка запрещена» не запрещает производить остановку. В указанном месте Вам совершить остановку можно.
(«Дорожные знаки»)"
"Какие из указанных знаков запрещают движение водителям мопедов?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608216.jpg""><br><ol><li>Только А</li><li>Только Б</li><li>В и Г</li><li>Все</li></ol>"	"<b>Правильный ответ: 4. Все</b><hr>Запрещают движение водителям мопедов все знаки из перечисленных: А – <a href=""https://www.drom.ru/pdd/pdd/sign_4_4_1/"" target=""_blank"">4.4.1</a> «Велосипедная дорожка»; Б – <a href=""https://www.drom.ru/pdd/pdd/sign_5_14_1/"" target=""_blank"">5.14.1</a> «Полоса для маршрутных транспортных средств»; В – <a href=""https://www.drom.ru/pdd/pdd/sign_4_5_2/"" target=""_blank"">4.5.2</a> «Пешеходная и велосипедная дорожка с совмещенным движением»; Г – <a href=""https://www.drom.ru/pdd/pdd/sign_4_5_4/"" target=""_blank"">4.5.4</a> «Пешеходная и велосипедная дорожка с разделением движения».
(Дорожные знаки)
Только знак <a href=""https://www.drom.ru/pdd/pdd/sign_5_14_2/"" target=""_blank"">5.14.2</a> «Полоса для велосипедистов» разрешает движение мопедов, но он не представлен в вопросе
Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_24_7/#p24_7"" target=""_blank"">24.7</a> ПДД"
"Вы намерены повернуть налево. Где следует остановиться, чтобы уступить дорогу легковому автомобилю?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608218.jpg""><br><ol><li>Перед знаком</li><li>Перед перекрестком у линии разметки</li><li>На перекрестке перед прерывистой линией разметки</li><li>В любом месте по усмотрению водителя</li></ol>"	"<b>Правильный ответ: 2. Перед перекрестком у линии разметки</b><hr>Согласно знаку <a href=""https://www.drom.ru/pdd/pdd/sign_2_4/"" target=""_blank"">2.4</a> «Уступите дорогу» водители должны пропускать транспорт, движущийся по пересекаемой дороге. Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_13/"" target=""_blank"">1.13</a> в виде треугольников указывает место, где при необходимости следует остановиться. У Вас такая необходимость есть, так как при повороте налево Вы уступаете дорогу легковому автомобилю.
(«Дорожные знаки», «Горизонтальная разметка»)"
Что означает мигание зелёного сигнала светофора?<br><br><ol><li>Предупреждает о неисправности светофора</li><li>Разрешает движение и информирует о том, что вскоре будет включен запрещающий сигнал</li><li>Запрещает дальнейшее движение</li></ol>	"<b>Правильный ответ: 2. Разрешает движение и информирует о том, что вскоре будет включен запрещающий сигнал</b><hr>Длительность мигания зелёного сигнала светофора обычно составляет 3-4 с. Это позволяет водителю заблаговременно, в зависимости от конкретных условий, принять решение:
1) продолжить движение с прежней скоростью;
2) несколько увеличить скорость;
3) начать снижение скорости вплоть до остановки.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_2/#p6_2"" target=""_blank"">6.2</a> ПДД)"
Водитель обязан подавать сигналы световыми указателями поворота (рукой):<br><br><ol><li>Перед началом движения или перестроением</li><li>Перед поворотом или разворотом</li><li>Перед остановкой</li><li>Во всех перечисленных случаях</li></ol>	"<b>Правильный ответ: 4. Во всех перечисленных случаях</b><hr>Перед началом движения, перестроением, поворотом (разворотом) и остановкой водитель обязан подавать сигналы световыми указателями поворота соответствующего направления, а если они отсутствуют или неисправны – рукой. При выполнении манёвра не должны создаваться опасность для движения, а также помехи другим участникам дорожного движения.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД)"
"Как Вам следует поступить при повороте направо?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608220.jpg""><br><ol><li>Перестроиться на правую полосу, затем осуществить поворот</li><li>Продолжить движение по второй полосе до перекрёстка, затем повернуть</li><li>Возможны оба варианта действий</li></ol>"	"<b>Правильный ответ: 3. Возможны оба варианта действий</b><hr>Разметка разрешает поворот направо с обеих полос, поэтому возможны оба варианта действий. В таких случаях, выполняя поворот на перекрёстке, соблюдайте избранную Вами рядность.
(«Горизонтальная разметка» <a href=""https://www.drom.ru/pdd/pdd/mark_1_18/"" target=""_blank"">1.18</a>, пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_5/#p8_5"" target=""_blank"">8.5</a> ПДД)"
"По какой траектории Вам разрешено выполнить разворот?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608221.jpg""><br><ol><li>Только по А</li><li>Только по Б</li><li>По любой из указанных</li></ol>"	"<b>Правильный ответ: 1. Только по А</b><hr>Выезд с пересечения проезжих частей должен быть выполнен на «свою» сторону, т.е. исходя из правостороннего движения без выезда на сторону встречного движения. Двигаясь по траектории «Б», Вы совершаете встречное движение по пересекаемой дороге, что крайне опасно, так как можете произвести лобовое столкновение с автомобилем, приближающимся слева. Развернуться следует по траектории «А».
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_6/#p8_6"" target=""_blank"">8.6</a> ПДД)"
"С какой скоростью Вы можете продолжить движение вне населённого пункта по левой полосе на легковом автомобиле?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608223.jpg""><br><ol><li>Не более 50 км/ч</li><li>Не менее 50 км/ч и не более 70 км/ч</li><li>Не менее 50 км/ч и не более 90 км/ч</li></ol>"	"<b>Правильный ответ: 3. Не менее 50 км/ч и не более 90 км/ч</b><hr>Над левой полосой висит знак <a href=""https://www.drom.ru/pdd/pdd/sign_4_6/"" target=""_blank"">4.6</a> «Ограничение минимальной скорости» с табличкой <a href=""https://www.drom.ru/pdd/pdd/sign_8_14/"" target=""_blank"">8.14</a> «Полоса движения», указывающей полосу движения, на которую распространяется действие знака. Скорость движения по левой полосе не должна быть менее 50 км/ч и не должна превышать допустимой для легковых автомобилей вне населённых пунктов, т.е. не более 90 км/ч.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_10_3/#p10_3"" target=""_blank"">10.3</a> ПДД)"
